Artist,Country,PtsPoints,R/O,RankRanking,broadcaster,composers,contest_id,final_type,id,song,url,writers
Dollie de Luxe,Norway,29,05,17,NRK,"Ingrid Bjørnov, Benedicte Adrian",c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,a6393af1-c351-3da1-a563-dbf3c7d3a13c,Lenge Leve Livet,/participant/dollie-de-luxe,"Ingrid Bjornov, Benedicte Adrian"
Belle and the Devotions,United Kingdom,63,06,7,BBC,"Paul Curtis, Graham Sacher",c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,39bf0d5d-a61b-3d23-ad00-061b4ac30213,Love Games,/participant/belle-and-the-devotions,"Paul Curtis, Graham Sacher"
Andy Paul,Cyprus,31,07,15,CyBC,Andy Paul,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,dd615b06-b076-35a0-8f18-d169def0eadf,Anna Mari-elena,/participant/andy-paul,Andy Paul
Jacques Zegers,Belgium,70,08,5,RTBF,Henri Seroka,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,9f1bfe98-8e5b-3150-9eca-c8a6ac1ce866,Avanti La Vie,/participant/jacques-zegers,Jacques Zegers
Linda Martin,Ireland,137,09,2,RTÉ,Sean Sherrard,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,32e6e964-c09b-3a1d-9d34-c5c35bfe6113,Terminal '3',/participant/linda-martin,Sean Sherrard
Hot Eyes,Denmark,101,10,4,DR,Søren Bundgård,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,c5abb9e2-e17f-342c-93a7-84e34b36b099,Det' Lige Det,/participant/hot-eyes,Keld Heick
Maribelle,The Netherlands,34,11,13,NOS,"Peter van Asten, Richard De Bois",c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,6d4f1b0b-9bdb-38b6-8a84-9c21f7fe2588,Ik Hou Van Jou,/participant/maribelle,"Peter van Asten, Richard De Bois"
Vlado and Isolda,Yugoslavia,26,12,18,JRT,Slobodan Bucevac,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,2a01f887-28fb-3df1-bd1d-b77db21cb045,Ciao Amore,/participant/vlado-and-isolda,Milan Peric
Anita,Austria,5,13,19,ORF,Brigitte Seuberth,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,172d3e19-1698-3abb-a2d8-d8e5e909e0e5,Einfach Weg,/participant/anita,Walter Müller
Mary Roos,Germany,34,14,13,ARD,Michael Reinecke,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,5de78aa9-de11-3c24-a2ab-4026fdaa6cb5,Aufrecht Geh'n,/participant/mary-roos-1,Michael Kunze
"Bes Yil Önce, On Yil Sonra",Turkey,37,15,12,TRT,Selcuk Basar,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,41a8299b-4dde-369f-a4c2-d752f8c1334c,Halay,/participant/bes-yil-oence-on-yil-sonra,Ulku Aker
Kirka,Finland,46,16,9,YLE,Jukka Siikavire,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,69de2ddb-a58d-3e5d-a44b-eb51fc9c48f3,Hengaillaan,/participant/kirka,Jussi Tuominen
Rainy Day,Switzerland,30,17,16,SSR SRG,Günter Loose,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,71d7c66c-2d94-31a7-8f40-8215fdd03fe2,Welche Farbe Hat Der Sonnenschein,/participant/rainy-day,Gunter Loose
Alice and Battiato,Italy,70,18,5,RAI,Franco Battiato,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,58e1e6c7-44b0-3541-b99b-68448db9e289,I Treni Di Tozeur,/participant/alice-and-battiato,Rosario Consentino
Maria Guinot,Portugal,38,19,11,RTP,Maria Guinot,c5b4fbcc-6648-31d0-bddc-81188d66a68c,final,ebd94362-188a-3bbb-b469-93681664e2d6,Silêncio E Tanta Gente,/participant/maria-guinot,Maria Guinot
Guy Bonnet,France,56,01,8,A2F,Guy Bonnet,639d954b-c051-3315-a8e3-c2b612b1911d,final,ecd2dc8b-8841-3cf9-a65a-06728994489f,Vivre,/participant/guy-bonnet-1,Fulbert Cant
Jahn Teigen,Norway,53,02,9,NRK,"Anita Skorgan, Jahn Teigen",639d954b-c051-3315-a8e3-c2b612b1911d,final,f859d6c9-466d-3d11-83f9-efb59c5f28ba,Do Re Mi,/participant/jahn-teigen-1,"Herodes Falsk, Jahn Teigen"
Sweet Dreams,United Kingdom,79,03,6,BBC,"Ron Roker, Jan Pulsford, Phil Wigger",639d954b-c051-3315-a8e3-c2b612b1911d,final,4e9a2965-13cc-362a-8bdd-1b551ac49e64,I'm Never Giving Up,/participant/sweet-dreams,"Ron Roker, Jan Pulsford, Phil Wigger"
Carola Häggkvist,Sweden,126,04,3,SVT,Lasse Holm,639d954b-c051-3315-a8e3-c2b612b1911d,final,70015f64-79cd-3586-96b4-c5168aaf9fb0,Främling,/participant/carola-haeggkvist,Monica Forsberg
Riccardo Fogli,Italy,41,05,11,RAI,Maurizio Fabrizio,639d954b-c051-3315-a8e3-c2b612b1911d,final,841af975-af7b-3508-b46d-c52732487522,Per Lucia,/participant/riccardo-fogli,"Riccardo Fogli, Vincenzo Spampinato"
Çetin Alp and the Short Wave,Turkey,-,06,19,TRT,Bugra Ugur,639d954b-c051-3315-a8e3-c2b612b1911d,final,d42c587d-a097-35b0-b101-bbc6d2c00e17,Opera,/participant/cetin-alp-and-the-short-wave,Aysel Gürel
Remedios Amaya,Spain,-,07,19,TVE,José Miguel Evóras,639d954b-c051-3315-a8e3-c2b612b1911d,final,5b7abaac-762a-3dc6-97f1-6f72d390f92c,¿quién Maneja Mi Barca?,/participant/remedios-amaya,Isidro Muñoz
Mariella Farré,Switzerland,28,08,15,SSR SRG,"Thomas Gonzenbach, Remo Kessler",639d954b-c051-3315-a8e3-c2b612b1911d,final,36d2366f-805f-3d79-a9f1-e33bb358e35a,Io Così Non Ci Sto,/participant/mariella-farre,Nella Martinetti
Ami Aspelund,Finland,41,09,11,YLE,Kari Kuusamo,639d954b-c051-3315-a8e3-c2b612b1911d,final,9399d1c3-65d9-3272-8825-eb0606e5aefe,Fantasiaa,/participant/ami-aspelund,Kaisu Liuhala
Christie Stassinopoulou,Greece,32,10,14,ERT,Antonis Plessas,639d954b-c051-3315-a8e3-c2b612b1911d,final,f6670345-3608-3059-8fe5-5585e0ae0ccb,Mou Les,/participant/christie-stassinopoulou,Sophia Fildissi
Bernadette,The Netherlands,66,11,7,NOS,Piet Souer,639d954b-c051-3315-a8e3-c2b612b1911d,final,6bd954c6-7155-36d9-9f22-81bbffc3154f,Sing Me A Song,/participant/bernadette,Martin Duiser
Danijel,Yugoslavia,125,12,4,JRT,Danijel Popovic,639d954b-c051-3315-a8e3-c2b612b1911d,final,0bf1a842-f6c3-356d-ac7c-539877b96661,Dzuli,/participant/danijel,Mario Mihaljevic
Stavros and Constantina,Cyprus,26,13,16,CyBC,Stavros Sideras,639d954b-c051-3315-a8e3-c2b612b1911d,final,3c1fc01f-1218-3e17-93ce-64e20b0e2acd,I Agapi Akoma Zi,/participant/stavros-and-constantina,Stavros Sideras
Hoffmann und Hoffmann,Germany,94,14,5,ARD,Michael Reinecke,639d954b-c051-3315-a8e3-c2b612b1911d,final,76fd518f-1acf-36d3-bb9b-c3aa47296e06,Rücksicht,/participant/hoffmann-und-hoffmann,Volker Lechtenbrink
Gry Johansen,Denmark,16,15,17,DR,"Flemming Gernyx, Christian Jacobsen, Lars Christensen",639d954b-c051-3315-a8e3-c2b612b1911d,final,93224bf7-5a5b-33d6-9a35-aefa3c852d28,Kloden Drejer,/participant/gry-johansen,"Flemming Gernyx, Christian Jacobsen"
Ofra Haza,Israel,136,16,2,IBA,Avi Toledano,639d954b-c051-3315-a8e3-c2b612b1911d,final,91c654d1-15ff-33bd-9d96-272507316081,Hi,/participant/ofra-haza,Ehud Manor
Armando Gama,Portugal,33,17,13,RTP,Armando Gama,639d954b-c051-3315-a8e3-c2b612b1911d,final,910c6fcb-5b74-3c2c-acc0-2cf859daeef5,Esta Balada Que Te Dou,/participant/armando-gama,Armando Gama
Westend,Austria,53,18,9,ORF,Peter Vieweger,639d954b-c051-3315-a8e3-c2b612b1911d,final,e0b40e53-1542-325b-8bf5-2704a990af79,Hurricane,/participant/westend,"Heli Deinboek, Heinz Nessizius"
Pas de Deux,Belgium,13,19,18,BRT,Walter Verdin,639d954b-c051-3315-a8e3-c2b612b1911d,final,b008b58e-70a7-3731-a193-d0a9ec6768bb,Rendez-vous,/participant/pas-de-deux,Paul Peyskens
Corinne Hermès,Luxembourg,142,20,1,CLT,Jean-Pierre Millers,639d954b-c051-3315-a8e3-c2b612b1911d,final,f25b3b97-f236-37f9-84a1-e107b18db259,Si La Vie Est Cadeau,/participant/corinne-hermes,Alain Garcia
Doce,Portugal,32,01,13,RTP,"António A. Pinho, Tózé Brito, Pedro Brito",5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,a08d51ab-c6a8-3667-a9b3-c82a83e22008,Bem-bom,/participant/doce,-
Svetlana,Luxembourg,78,02,6,CLT,Cyril Assous,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,f9a26b84-65e6-3679-bfba-973016ef6b6f,Cour Apres Le Temps,/participant/svetlana,Michel Jouveaux
Jahn Teigen and Anita Skorgan,Norway,40,03,12,NRK,Jahn Teigen,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,94e43f1e-0c90-3e3c-8694-0982a5abfcfb,Adieu,/participant/jahn-teigen-and-anita-skorgan,Herodes Falsk
Bardo,United Kingdom,76,04,7,BBC,Simon Jefferis,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,8b151630-b150-3afd-b854-5792b4410407,One Step Further,/participant/bardo,Simon Jefferis
Neço,Turkey,20,05,15,TRT,Olcayto Ahmet Tugsuz,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,b607bd4a-b7cc-3480-95f1-a9f59a10ea99,Hani,/participant/neco,"Olcayto Ahmet Tugsuz, Faik Tugsuz"
Kojo,Finland,-,06,18,YLE,Juice Leskinen,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,195c55aa-fe6b-351f-8f28-7be5a6c6ac68,Nuku Pommiin,/participant/kojo,Jim Pembroke
Arlette Zola,Switzerland,97,07,3,SSR SRG,Alain Morisod,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,55f4e07a-c98d-366a-b650-28dbd865fc1c,Amour On T'aime,/participant/arlette-zola,Pierre Alain
Anna Vishy,Cyprus,85,08,5,CyBC,Anna Vishy,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,5fdea3e5-0853-3fcb-82a6-f15b2c136992,Mono I Agapi,/participant/anna-vishy,Anna Vishy
Chips,Sweden,67,09,8,SVT,Lasse Holm,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,4bc870af-371c-3b8e-b843-9905b94fa276,Dag Efter Dag,/participant/chips,Monica Forsberg
Mess,Austria,57,10,9,ORF,Michael Scheickl,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,23573987-faa4-3686-87b9-e380560f7e86,Sonntag,/participant/mess,Rudolf Leve
Stella,Belgium,96,11,4,RTBF,"Fred Bekky, Rony Brack, Bobott",5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,ca78d168-3592-361a-a51f-25cc3e8a1f2a,Si Tu Aimes Ma Musique,/participant/stella,"Jo May, Bobott"
Lucía,Spain,52,12,10,,,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,040731e6-c22e-361e-acca-50ee3827201a,Él,/participant/lucia,
Brixx,Denmark,5,13,17,DR,Jens Brixtofte,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,dd683b07-ad2b-3ff1-aa8c-733a7fee664d,Video-video,/participant/brixx,Jens Brixtofte
Aska,Yugoslavia,21,14,14,,,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,1bff121d-1d9b-30ae-9e85-36e7bdcbe437,Halo Halo,/participant/aska,
Avi Toledano,Israel,100,15,2,,,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,fd355cbe-75a3-3836-9d04-9bdf5350d7eb,Hora,/participant/avi-toledano,
Bill van Dijk,The Netherlands,8,16,16,NOS,Dick Bakker,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,72fd3b83-cbd9-3283-86da-e2738e0f1f18,Jij En Ik,/participant/bill-van-dijk,Liselore Gerritsen
The Duskeys,Ireland,49,17,11,,,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,7674b88f-efae-337c-838a-59d5c0c0f756,"Here Today, Gone Tomorrow",/participant/the-duskeys,
Nicole,Germany,161,18,1,ARD,Ralph Siegel,5c4ccb6f-33ba-312b-90fc-789e82bae93f,final,d161be21-f43a-3c01-9c97-e059c5f6de2d,Ein Bißchen Frieden,/participant/nicole,Bernd Meinunger
Marty Brem,Austria,20,01,17,ORF,Werner Böhmler,af994e99-ae77-3711-ba46-d1e743758ab4,final,2a5890eb-2ede-320f-bce9-14b22a443ed9,Wenn Du Da Bist,/participant/marty-brem,-
Modern Folk Trio and Aysegül,Turkey,9,02,18,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,f788dded-5c78-3ff4-a41b-bb92b1ab1526,Dönme Dolap,/participant/modern-folk-trio-and-ayseguel,
Lena Valaitis,Germany,132,03,2,ARD,Ralph Siegel,af994e99-ae77-3711-ba46-d1e743758ab4,final,ac91232b-d049-3e9e-ab5d-1009fa658532,Johnny Blue,/participant/lena-valaitis,Bernd Meinunger
Jean-Claude Pascal,Luxembourg,41,04,11,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,4699c305-895b-3ae6-ac2b-9eee7ee7fe08,C'est Peut-être Pas L'amérique,/participant/jean-claude-pascal-1,
Habibi,Israel,56,05,7,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,7e737bd7-7c84-3852-a870-c87e241c02bf,Halaylah,/participant/habibi,
Debbie Cameron and Tommy Seebach,Denmark,41,06,11,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,d06f0fa9-e96b-3f3f-babf-d45283b3e632,Krøller Eller Ej,/participant/debbie-cameron-and-tommy-seebach,
Seid-Memic Vajta,Yugoslavia,35,07,15,JRT,Ranko Boban,af994e99-ae77-3711-ba46-d1e743758ab4,final,ba2dfaa0-af10-3ccb-87e4-a2008d89bfa1,Leila,/participant/seid-memic-vajta,-
Riki Sorsa,Finland,27,08,16,YLE,Jim Pembroke,af994e99-ae77-3711-ba46-d1e743758ab4,final,85d69bd9-b1bf-38bc-917f-05516c598a1a,Reggae O.k.,/participant/riki-sorsa,Olli Ojala
Jean Gabilou,France,125,09,3,TF1,Jean-Paul Cara,af994e99-ae77-3711-ba46-d1e743758ab4,final,5f5395f1-84d1-3ade-a0bb-550177319d4c,Humanahum,/participant/jean-gabilou,Joel Gracy
Bacchelli,Spain,38,10,14,TVE,Amado Jaén,af994e99-ae77-3711-ba46-d1e743758ab4,final,b1691cf7-6b98-37f2-8760-5386cda2f063,Y Solo Tú,/participant/bacchelli,-
Linda Williams,The Netherlands,51,11,9,NOS,Cees de Wit,af994e99-ae77-3711-ba46-d1e743758ab4,final,17ae1df5-90f3-3935-b1de-b4d302543732,Het Is Een Wonder,/participant/linda-williams,Bart van de Laar
Sheeba,Ireland,105,12,5,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,171fdff6-976c-3b16-9dd7-88b8bb7e5e1a,Horoscopes,/participant/sheeba,
Finn Kalvik,Norway,-,13,20,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,facddbde-a2b3-3583-b189-b59fe8fe52ff,Aldri I Livet,/participant/finn-kalvik,
Bucks Fizz,United Kingdom,136,14,1,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,cafa74ca-3d15-3cd9-ba9d-e349a4b6ff1b,Making Your Mind Up,/participant/bucks-fizz,
Carlos Paião,Portugal,9,15,18,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,3cff50f2-0c1d-3426-91e6-37f42687f0aa,Play-back,/participant/carlos-paiao,
Emly Starr,Belgium,40,16,13,,,af994e99-ae77-3711-ba46-d1e743758ab4,final,b52ecfa6-ac58-30a7-a3f4-26cf11151a5c,Samson,/participant/emly-starr,
Yiannis Dimitras,Greece,55,17,8,ERT,Giorgos Niachros,af994e99-ae77-3711-ba46-d1e743758ab4,final,2b56f246-668b-332f-9d57-6144d04c723b,Feggari Kalokerino,/participant/yiannis-dimitras,Yiannis Dimitras
Island,Cyprus,69,18,6,CyBC,Doros Georghiades,af994e99-ae77-3711-ba46-d1e743758ab4,final,62783bd9-be64-3a1d-b361-0f9e122326f0,Monika,/participant/island,Stavros Sideras
"Peter, Sue and  Marc",Switzerland,121,19,4,SSR SRG,Peter Reber,af994e99-ae77-3711-ba46-d1e743758ab4,final,4b47d28c-9688-30db-a2bc-633c0456da9c,Io Senza Tei,/participant/peter-sue-and-marc-2,"Peter Reber, Nella Martinetti"
Björn Skifs,Sweden,50,20,10,SVT,"Björn Skifs, Bengt Palmers",af994e99-ae77-3711-ba46-d1e743758ab4,final,1d7b94bf-61cf-3aa4-971e-1afba01d99c5,Fångad I En Dröm,/participant/bjoern-skifs-1,-
Blue Danube,Austria,64,01,8,ORF,Klaus-Peter Sattler,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,a63405d2-aa61-3e04-897b-dd9ee5254851,Du Bist Musik,/participant/blue-danube,-
Ajda Pekkan,Turkey,23,02,15,TRT,Atilla Ozdemiroglu,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,b594d89a-fdc2-3d0e-a47c-43e33c047bdb,Petr'oil,/participant/ajda-pekkan,Sanar Yurdatapan
Anna Vishy and the Epikouri,Greece,30,03,13,,,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,e8672a72-2c38-3ccd-864f-ea8062694fae,Autostop,/participant/anna-vishy-and-the-epikouri,
Sophie and Magaly,Luxembourg,56,04,9,,,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,402d893f-35b5-3b11-950e-a643612de2c3,Papa Pingouin,/participant/sophie-and-magaly,
Samira Bensaïd,Morocco,7,05,18,RTM,Abdel Ati Amenna,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,a9ceaea8-0a5f-3578-9ef8-65ef01700179,Bitakat Hob,/participant/samira-bensaid,Malou Rouanne
Alan Sorrenti,Italy,87,06,6,RAI,Alan Sorrenti,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,c5abdb92-d896-3fc2-9e87-687cfe462f4f,Non So Che Darei,/participant/alan-sorrenti,-
Bamses Venner,Denmark,25,07,14,DR,Bjarne Gren-Jensen,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,42c06ea1-dee5-3756-92db-b5b3e0a1ab67,Tænker Altid På Dig,/participant/bamses-venner,Flemming Jørgensen
Tomas Ledin,Sweden,47,08,10,SVT,Tomas Ledin,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,ff3931cb-28fd-3c24-b992-f83936addf4c,Just Nu!,/participant/tomas-ledin,-
Paola,Switzerland,104,09,4,SSR SRG,Peter Reber,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,30222840-c962-3689-9521-05467043daa6,Cinéma,/participant/paola,"Peter Reber, Véronique Müller"
Vesa-Matti Loiri,Finland,6,10,19,YLE,Aarno Raninen,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,95f5d748-52ce-33b4-a904-0a7a4e378748,Huilumies,/participant/vesa-matti-loiri,Vexi Salmi
Sverre Kjellsberg and Mattis Hætta,Norway,15,11,16,NRK,Sverre Kjellsberg,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,8be332d3-3c12-3a73-9e77-3a7a4f8623e0,Sámiid Ædnan,/participant/sverre-kjellsberg-and-mattis-haetta,Ragnar Olsen
Katja Ebstein,Germany,128,12,2,ARD,Ralph Siegel,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,2ede5f77-8aad-3771-9aff-c09fd2028f6a,Theater,/participant/katja-ebstein-2,Bernd Meinunger
Prima Donna,United Kingdom,106,13,3,BBC,"Stephanie de Sykes, Stuart Slater",05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,d0f0bbc1-8c22-3926-8961-8a49f6fd1ef3,Love Enough For Two,/participant/prima-donna,-
José Cid,Portugal,71,14,7,RTP,José Cid,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,8b40ee0b-0dc1-3b95-a80a-8b337dcdc3fb,"Um Grande, Grande Amor",/participant/jose-cid,-
Maggie MacNeal,The Netherlands,93,15,5,NOS,"Frans Smit, Sjoukje Smit, Robert Verwey",05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,84de9f55-282a-3b74-8a47-c6aed0fa6ed0,Amsterdam,/participant/maggie-macneal,Alex Alberts
Profil,France,45,16,11,TF1,Sylvano Santorio,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,b3c30b43-6a32-3f06-b1f5-e53219bb4e2f,"Hé, Hé M'sieurs Dames",/participant/profil,"Richard de Bordeaux, Richard Joffo"
Johnny Logan,Ireland,143,17,1,RTÉ,Shay Healy,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,0538b177-d4e3-3cfc-a412-93336be9cc1b,What's Another Year,/participant/johnny-logan,-
Trigo Limpio,Spain,38,18,12,TVE,José Antonio Martin,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,5acbdecb-f8ea-3486-a3fa-e26ddc50509b,Qué Date Esta Noche,/participant/trigo-limpio,-
Telex,Belgium,14,19,17,RTBF,Telex,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,60e98573-1884-3f28-a886-6745cca94759,Euro-vision,/participant/telex,-
Manuela Bravo,Portugal,64,01,9,RTP,Carlos Nobrega e Sousa,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,270fc2e2-840c-30e4-bd35-c43787868d66,"Sobe, Sobe, Balão Sobe",/participant/manuela-bravo,-
Matia Bazar,Italy,27,02,15,RAI,"Carlo Marrale, Piero Cassano, Antoniella Ruggiero",03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,6c6d2573-08ab-34bf-9b12-d89027efd6ae,Raggio Di Luna,/participant/matia-bazar,"Giancarlo Golzi, Salvatore Stellita"
Tommy Seebach,Denmark,76,03,6,DR,Tommy Seebach,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,9a548f7d-e9d1-333c-bde4-125ea6ccee9f,Disco Tango,/participant/tommy-seebach,Keld Heick
Cathal Dunne,Ireland,80,04,5,RTÉ,Cathal Dunne,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,1668a5e2-8f40-3b28-a1fd-ea89ec600216,Happy Man,/participant/cathal-dunne,-
Katri-Helena,Finland,38,05,14,YLE,Matti Siitonen,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,7f3c8f73-b626-32b5-baba-4dd3f0f216fc,Katso Sineen Taivaan,/participant/katri-helena-1,Vexi Salmi
Laurent Vaguener,Monaco,12,06,16,TMC,"Paul de Senneville, Laurent Vaguener",03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,91529ece-2a95-3087-a1a4-1873b43e7337,"Notre Vie, C'est La Musique",/participant/laurent-vaguener,"Jean Albertini, Didier Barbelivien"
Elpida,Greece,69,07,8,ERT,Doros Georghiades,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,b93dbd59-4300-3c60-bee2-90adeae714cc,Socrates,/participant/elpida,Sotia Tsotou
"Peter, Sue and Marc and Pfuri, Gorps and Kniri",Switzerland,60,08,10,SSR SRG,Peter Reber,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,c4ce146b-20d0-3ddc-85b3-a742a7d23857,Trödler Und Co.,/participant/peter-sue-and-marc-and-pfuri-gorps-and-kniri,-
Dschinghis Khan,Germany,86,09,4,ARD,Ralph Siegel,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,2c8232b3-ea98-3213-9483-5bba9001a43c,Dschinghis Khan,/participant/dschinghis-khan,Bernd Meinunger
Milk and Honey,Israel,125,10,1,IBA,Kobi Oshrat,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,a5545386-673e-3382-b10a-833256b5adde,Hallelujah,/participant/milk-and-honey,Shimrit Orr
Anne-Marie David,France,106,11,3,TF1,Hubert Giraud,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,a1dae91a-8e2f-36f3-9174-130ec2c2aea5,Je Suis L'enfant-soleil,/participant/anne-marie-david-1,Eddy Marnay
Micha Marah,Belgium,5,12,18,BRT,Charles Dumolin,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,67fc85eb-6a24-34a2-ab12-366602ac2127,Hey Nana,/participant/micha-marah,Guy Beyers
Jeane Manson,Luxembourg,44,13,13,CLT,Jean Renard,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,bdde5a47-25db-32e3-9915-6cda181818d5,J'ai Déjà Vu ça Dans Tes Yeux,/participant/jeane-manson,-
Xandra,The Netherlands,51,14,12,NOS,"Rob Bolland, Ferdi Bolland",03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,c12baf82-1bba-3331-b811-743dafd7feff,Colorado,/participant/xandra,Gerard Cox
Ted Gärdestad,Sweden,8,15,17,SR,"Kenneth Gärdestad, Ted Gärdestad",03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,cb413986-4eeb-3b83-b86f-f5790f25ab31,Satellit,/participant/ted-gaerdestad,-
Anita Skorgan,Norway,57,16,11,NRK,Anita Skorgan,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,e5a1f39a-c7c5-3510-8e64-71e78a0545a8,Oliver,/participant/anita-skorgan-1,Philip Kruse
Black Lace,United Kingdom,73,17,7,BBC,Peter Morris,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,05a27c6e-8281-3dfc-961e-041c3ab75755,Mary Ann,/participant/black-lace,-
Christina Simon,Austria,5,18,18,ORF,Josef Dermoser,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,540b611c-14da-3497-8e22-70c0a1f179b2,Heute In Jerusalem,/participant/christina-simon,André Heller
Betty Missiego,Spain,116,19,2,TVE,Fernando Moreno,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,0c1077d0-bb37-3740-99a5-5675dcbfce23,Su Canción,/participant/betty-missiego,-
Colm T. Wilkinson,Ireland,86,01,5,RTÉ,Colm T. Wilkinson,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,9c51b197-40b5-3260-a70c-0b74110c520a,Born To Sing,/participant/colm-t-wilkinson,-
Jahn Teigen,Norway,-,02,20,NRK,Kai Eide,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,a79d18da-9d33-37f8-8aa0-ba392278bcff,Mil Etter Mil,/participant/jahn-teigen,-
Ricchi e Poveri,Italy,53,03,12,RAI,"Dario Farina, Mauro Luisini",5e5852cf-9ef8-3723-a097-c4fa95e38284,final,1dcd9fed-df16-36cf-b13d-1c5660517964,Questo Amore,/participant/ricchi-e-poveri,Sergio Bardotti
Seija Simola,Finland,2,04,18,YLE,Reijo Karvonen,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,f1a8ab55-d272-3218-ba97-ff8a60cd9c6f,Anna Rakkaudelle Tilaisuus,/participant/seija-simola,"Reijo Karvonen, Seija Simola"
Gemini,Portugal,5,05,17,RTP,Victor Maméde,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,e91fdbeb-160b-338c-a571-e382f8a2a1df,Dai-li-dou,/participant/gemini,Carlos Quintas
Joël Prévost,France,119,06,3,TF1,Gérard Stern,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,3c401890-2131-35f0-8a9b-e6613285159f,Il Y Aura Toujours Des Violons,/participant/joel-prevost,Didier Barbelivien
